Title,Price,answer,brand,model_name,CPU,RAM,disk_space,GPU
"MEDION ERAZER Deputy P60, Gaming Notebook, mit 15,6 Zoll Display, Intel® Core™ 7,i7-13620H Prozessor, 32 GB RAM, 2 TB SSD, NVIDIA GeForce RTX™ 4070, Schwarz, Windows 11 Home (64 Bit)","1649,00€","```json
[
    {
        ""brand"": ""MEDION"",
        ""model name"": ""ERAZER Deputy P60"",
        ""CPU"": ""Intel® Core™ 7,i7-13620H"",
        ""RAM"": 32,
        ""disk space"": ""2 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4070""
    }
]
```",MEDION,ERAZER Deputy P60,"Intel® Core™ 7,i7-13620H",32,2 TB,NVIDIA GeForce RTX™ 4070
"ASUS Flip CX5 CX5601FBA-MC0038, Chromebook Plus, mit 16 Zoll Display Touchscreen, Intel® Core™ i5,i5-1235U Prozessor, 8 GB RAM, 128 GB SSD, Intel® Iris® Xe, Grau, Google Chrome OS","899,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""Flip CX5 CX5601FBA-MC0038"",
        ""CPU"": ""Intel® Core™ i5,i5-1235U"",
        ""RAM"": 8,
        ""disk space"": ""128 GB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",ASUS,Flip CX5 CX5601FBA-MC0038,"Intel® Core™ i5,i5-1235U",8,128 GB,Intel® Iris® Xe
"ASUS VivoBook S 14 OLED S5406MA-PP018W, Notebook, mit 14 Zoll Display, Intel® Core™ Ultra 5,125H Prozessor, 16 GB RAM, 512 GB SSD, Intel® Arc® GPU, Mist Blue, Windows 11 Home (64 Bit)","1099,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""VivoBook S 14 OLED S5406MA-PP018W"",
        ""CPU"": ""Intel® Core™ Ultra 5,125H"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Intel® Arc® GPU""
    }
]
```",ASUS,VivoBook S 14 OLED S5406MA-PP018W,"Intel® Core™ Ultra 5,125H",16,512 GB,Intel® Arc® GPU
"ASUS ZenBook Pro 17 UM6702RC-M2042WS, Creator Notebook, mit 17,3 Zoll Display, AMD Ryzen™ 9,6900HX Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 3050, Schwarz, Windows 11 Home (64 Bit)","1799,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""ZenBook Pro 17 UM6702RC-M2042WS"",
        ""CPU"": ""AMD Ryzen™ 9,6900HX"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 3050""
    }
]
```",ASUS,ZenBook Pro 17 UM6702RC-M2042WS,"AMD Ryzen™ 9,6900HX",16,1 TB,NVIDIA GeForce RTX™ 3050
"MICROSOFT Surface Laptop, Copilot+ PC, 7. Edition, Copilot+ PC, mit 15 Zoll Display Touchscreen, Qualcomm Snapdragon X Elite, 16 GB RAM, 512 GB SSD, Qualcomm Adreno™ Onboard Graphics, Platin, Windows 11 Home (64 Bit)","1719,00€","```json
[
    {
        ""brand"": ""MICROSOFT"",
        ""model name"": ""Surface Laptop, Copilot+ PC, 7. Edition"",
        ""CPU"": ""Qualcomm Snapdragon X Elite"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Qualcomm Adreno™ Onboard Graphics""
    }
]
```",MICROSOFT,"Surface Laptop, Copilot+ PC, 7. Edition",Qualcomm Snapdragon X Elite,16,512 GB,Qualcomm Adreno™ Onboard Graphics
"ASUS VivoBook S 16 OLED S5606MA-MX011X, Notebook, mit 16 Zoll Display, Intel® Core™ Ultra 9,185H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Neutral Black, Windows 11 Pro (64 Bit)","1499,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""VivoBook S 16 OLED S5606MA-MX011X"",
        ""CPU"": ""Intel® Core™ Ultra 9,185H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Arc® GPU""
    }
]
```",ASUS,VivoBook S 16 OLED S5606MA-MX011X,"Intel® Core™ Ultra 9,185H",16,1 TB,Intel® Arc® GPU
"ASUS Vivobook S 15 OLED S5506MA-MA074W, Notebook, mit 15,6 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Schwarz, Windows 11 Home (64 Bit)","1299,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""Vivobook S 15 OLED S5506MA-MA074W"",
        ""CPU"": ""Intel® Core™ Ultra 7,155H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Arc® GPU""
    }
]
```",ASUS,Vivobook S 15 OLED S5506MA-MA074W,"Intel® Core™ Ultra 7,155H",16,1 TB,Intel® Arc® GPU
"ACER Aspire 3 (A317-54-39UF), Notebook, mit 17,3 Zoll Display, Intel® Core™ i3,1215U  Prozessor, 8 GB RAM, 512 GB SSD, Intel® UHD Graphics, Pure Silver, Windows 11 (64 Bit)","499,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Aspire 3 (A317-54-39UF)"",
        ""CPU"": ""Intel® Core™ i3,1215U"",
        ""RAM"": 8,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Intel® UHD Graphics""
    }
]
```",ACER,Aspire 3 (A317-54-39UF),"Intel® Core™ i3,1215U",8,512 GB,Intel® UHD Graphics
"MICROSOFT Surface Laptop, Copilot+ PC, 7. Edition, Copilot+ PC, mit 13,8 Zoll Display Touchscreen, Qualcomm Snapdragon X Elite, 16 GB RAM, 1 TB SSD, Qualcomm Adreno™ Onboard Graphics, Platin, Windows 11 Home (64 Bit)","1899,00€","```json
[
    {
        ""brand"": ""MICROSOFT"",
        ""model name"": ""Surface Laptop, Copilot+ PC, 7. Edition"",
        ""CPU"": ""Qualcomm Snapdragon X Elite"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Qualcomm Adreno™ Onboard Graphics""
    }
]
```",MICROSOFT,"Surface Laptop, Copilot+ PC, 7. Edition",Qualcomm Snapdragon X Elite,16,1 TB,Qualcomm Adreno™ Onboard Graphics
"LENOVO Legion Slim 5i, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ i7,i7-13700H Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Storm Grey, Windows 11 Home (64 Bit)","1929,00€","```json
[
    {
        ""brand"": ""LENOVO"",
        ""model name"": ""Legion Slim 5i"",
        ""CPU"": ""Intel® Core™ i7-13700H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4070""
    }
]
```",LENOVO,Legion Slim 5i,Intel® Core™ i7-13700H,16,1 TB,NVIDIA GeForce RTX™ 4070
"ACER Chromebook Spin 513 (CP513-1H-S6H0) mit Tastaturbeleuchtung, Chromebook, mit 13,3 Zoll Display Touchscreen, Qualcomm Snapdragon 700 Series,7180c Prozessor, 4 GB RAM, 64 GB eMMC, Qualcomm Adreno™ Onboard Graphics, Pure Silver, Google Chrome OS","499,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Chromebook Spin 513 (CP513-1H-S6H0)"",
        ""CPU"": ""Qualcomm Snapdragon 7180c"",
        ""RAM"": 4,
        ""disk space"": ""64 GB eMMC"",
        ""GPU"": ""Qualcomm Adreno™ Onboard Graphics""
    }
]
```",ACER,Chromebook Spin 513 (CP513-1H-S6H0),Qualcomm Snapdragon 7180c,4,64 GB eMMC,Qualcomm Adreno™ Onboard Graphics
"ASUS VivoBook S 16 Flip TP3604VA-MC069W, Convertible, mit 16 Zoll Display Touchscreen, Intel® Core™ i9 i9-13900H (Evo) Prozessor, 16 GB RAM, 1 TB SSD, Intel® Iris® Xe, Schwarz, Windows 11 Home (64 Bit)","1399,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""VivoBook S 16 Flip TP3604VA-MC069W"",
        ""CPU"": ""Intel® Core™ i9 i9-13900H (Evo)"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",ASUS,VivoBook S 16 Flip TP3604VA-MC069W,Intel® Core™ i9 i9-13900H (Evo),16,1 TB,Intel® Iris® Xe
"APPLE MacBook Air (2024), MRYT3D/A, Notebook, mit 15,3 Zoll Display, M3 Prozessor, 8 GB RAM, 512 GB SSD, Polarstern, macOS","1829,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Air (2024)"",
        ""CPU"": ""M3"",
        ""RAM"": 8,
        ""disk space"": ""512 GB"",
        ""GPU"": null
    }
]
```",APPLE,MacBook Air (2024),M3,8,512 GB,
"HP 17-cn3358ng, Notebook, mit 17,3 Zoll Display, Intel® Core™ i5,i5-1334U Prozessor, 16 GB RAM, 512 GB SSD, Intel® Iris® Xe, Silber, Windows 11 Home (64 Bit)","699,00€","```json
[
    {
        ""brand"": ""HP"",
        ""model name"": ""17-cn3358ng"",
        ""CPU"": ""Intel® Core™ i5,i5-1334U"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",HP,17-cn3358ng,"Intel® Core™ i5,i5-1334U",16,512 GB,Intel® Iris® Xe
"MICROSOFT Surface Laptop Studio 2, Notebook, mit 14,4 Zoll Display Touchscreen, Intel® Core™ i7,i7-13700H  Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4050, Platin, Windows 11 Home (64 Bit)","3199,00€","```json
[
    {
        ""brand"": ""MICROSOFT"",
        ""model name"": ""Surface Laptop Studio 2"",
        ""CPU"": ""Intel® Core™ i7,i7-13700H"",
        ""RAM"": 32,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4050""
    }
]
```",MICROSOFT,Surface Laptop Studio 2,"Intel® Core™ i7,i7-13700H",32,1 TB,NVIDIA GeForce RTX™ 4050
"MEDION S17413, Notebook, mit 17,3 Zoll Display, Intel® Core™ 5,i5-1235U Prozessor, 16 GB RAM, 1 TB SSD, Intel® Iris® Xe, Silber, Windows 11 Home (32 bit)","679,00€","```json
[
    {
        ""brand"": ""MEDION"",
        ""model name"": ""S17413"",
        ""CPU"": ""Intel® Core™ i5-1235U"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",MEDION,S17413,Intel® Core™ i5-1235U,16,1 TB,Intel® Iris® Xe
"LENOVO Yoga 9i (8. Generation), Premium Convertible Notebook, mit 14 Zoll Display Touchscreen, Intel® Core™ i7 i7-1360P (Evo) Prozessor, 16 GB RAM, 1 TB SSD, Intel® Iris® Xe, Oatmeal/Champagnersilber, Windows 11 Home (64 Bit)","1999,00€","```json
[
    {
        ""brand"": ""LENOVO"",
        ""model name"": ""Yoga 9i (8. Generation)"",
        ""CPU"": ""Intel® Core™ i7 i7-1360P (Evo)"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",LENOVO,Yoga 9i (8. Generation),Intel® Core™ i7 i7-1360P (Evo),16,1 TB,Intel® Iris® Xe
"APPLE MacBook Air (2024), MXD33D/A, Notebook, mit 15,3 Zoll Display, M3 Prozessor, 16 GB RAM, 512 GB SSD, Polarstern, macOS","2059,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Air (2024)"",
        ""CPU"": ""M3"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": null
    }
]
```",APPLE,MacBook Air (2024),M3,16,512 GB,
"GIGABYTE AERO 16 OLED, Creator Notebook, mit 16 Zoll Display, Intel® Core™ i9,i9-13900H Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Twilight Silver, Windows 11 Pro (64 Bit)","2399,00€","```json
[
    {
        ""brand"": ""GIGABYTE"",
        ""model name"": ""AERO 16 OLED"",
        ""CPU"": ""Intel® Core™ i9,i9-13900H"",
        ""RAM"": 32,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4070""
    }
]
```",GIGABYTE,AERO 16 OLED,"Intel® Core™ i9,i9-13900H",32,1 TB,NVIDIA GeForce RTX™ 4070
"ASUS ROG Zephyrus G14 GA403UI-QS024W, Gaming Notebook, mit 14 Zoll Display, AMD Ryzen™ 9,8945HS Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Schwarz/Grau, Windows 11 Home (64 Bit)","2399,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""ROG Zephyrus G14 GA403UI-QS024W"",
        ""CPU"": ""AMD Ryzen™ 9 8945HS"",
        ""RAM"": 32,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4070""
    }
]
```",ASUS,ROG Zephyrus G14 GA403UI-QS024W,AMD Ryzen™ 9 8945HS,32,1 TB,NVIDIA GeForce RTX™ 4070
"ACER Swift Go 16 OLED (SFG16-72-77XN) mit 120 Hz Display mit Tastaturbeleuchtung, Notebook, mit 16 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Steel Gray, Windows 11 Home (64 Bit)","1269,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Swift Go 16 OLED (SFG16-72-77XN)"",
        ""CPU"": ""Intel® Core™ Ultra 7,155H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Arc® GPU""
    }
]
```",ACER,Swift Go 16 OLED (SFG16-72-77XN),"Intel® Core™ Ultra 7,155H",16,1 TB,Intel® Arc® GPU
"ACER Nitro 16 (AN16-41-R0QU) mit 165 Hz Display und RGB Tastatur, Notebook, mit 16,0 Zoll Display, AMD Ryzen™ 7, 7840HS Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Obsidian Black, Windows 11 Home (64 Bit)","1649,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Nitro 16 (AN16-41-R0QU)"",
        ""CPU"": ""AMD Ryzen™ 7, 7840HS"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4070""
    }
]
```",ACER,Nitro 16 (AN16-41-R0QU),"AMD Ryzen™ 7, 7840HS",16,1 TB,NVIDIA GeForce RTX™ 4070
"SAMSUNG Galaxy Book 4 Edge, Copilot+ PC, mit 14 Zoll Display, Qualcomm Snapdragon X Elite, 16 GB RAM, 512 GB SSD, Qualcomm Adreno™ Onboard Graphics, Sapphire Blue, Windows 11 Home (64 Bit)","1699,00€","```json
[
    {
        ""brand"": ""SAMSUNG"",
        ""model name"": ""Galaxy Book 4 Edge, Copilot+ PC"",
        ""CPU"": ""Qualcomm Snapdragon X Elite"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Qualcomm Adreno™ Onboard Graphics""
    }
]
```",SAMSUNG,"Galaxy Book 4 Edge, Copilot+ PC",Qualcomm Snapdragon X Elite,16,512 GB,Qualcomm Adreno™ Onboard Graphics
"SAMSUNG Galaxy Book4 Pro, Notebook, mit 14 Zoll Display Touchscreen, Intel® Evo™ Plattform, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 512 GB SSD, Intel® Arc® GPU, Moonstone Gray, Windows 11 Home (64 Bit)","1899,00€","```json
[
    {
        ""brand"": ""SAMSUNG"",
        ""model name"": ""Galaxy Book4 Pro"",
        ""CPU"": ""Intel® Core™ Ultra 7,155H"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""Intel® Arc® GPU""
    }
]
```",SAMSUNG,Galaxy Book4 Pro,"Intel® Core™ Ultra 7,155H",16,512 GB,Intel® Arc® GPU
"SAMSUNG Galaxy Book 4 Edge, Copilot+ PC, mit 16 Zoll Display Touchscreen, Qualcomm Snapdragon X Elite, 16 GB RAM, 1 TB SSD, Qualcomm Adreno™ Onboard Graphics, Sapphire Blue, Windows 11 Home (64 Bit)","2099,00€","```json
[
    {
        ""brand"": ""SAMSUNG"",
        ""model name"": ""Galaxy Book 4 Edge, Copilot+ PC"",
        ""CPU"": ""Qualcomm Snapdragon X Elite"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Qualcomm Adreno™ Onboard Graphics""
    }
]
```",SAMSUNG,"Galaxy Book 4 Edge, Copilot+ PC",Qualcomm Snapdragon X Elite,16,1 TB,Qualcomm Adreno™ Onboard Graphics
"APPLE MacBook Air (2024), MRXQ3D/A, Notebook, mit 13,6 Zoll Display, M3 Prozessor, 8 GB RAM, 256 GB SSD, Silber, macOS","1299,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Air (2024)"",
        ""CPU"": ""M3"",
        ""RAM"": 8,
        ""disk space"": ""256 GB"",
        ""GPU"": """"
    }
]
```",APPLE,MacBook Air (2024),M3,8,256 GB,
"ASUS TUF Gaming A17 FA706NF-HX018, Gaming Notebook, mit 17,3 Zoll Display, AMD Ryzen™ 5,7535HS Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX™ 2050, Graphite Black, Kein Betriebssystem","799,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""TUF Gaming A17 FA706NF-HX018"",
        ""CPU"": ""AMD Ryzen™ 5,7535HS"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 2050""
    }
]
```",ASUS,TUF Gaming A17 FA706NF-HX018,"AMD Ryzen™ 5,7535HS",16,512 GB,NVIDIA GeForce RTX™ 2050
"APPLE MacBook Air (2024), MRXP3D/A, Notebook, mit 13,6 Zoll Display, M3 Prozessor, 8 GB RAM, 512 GB SSD, Space Grau, macOS","1529,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Air (2024)"",
        ""CPU"": ""M3"",
        ""RAM"": 8,
        ""disk space"": ""512 GB"",
        ""GPU"": """"
    }
]
```",APPLE,MacBook Air (2024),M3,8,512 GB,
"ACER Chromebook Plus 515 (CB515-2H-363X), Chromebook Plus, mit 15,6 Zoll Display, Intel® Core™ i3,i3-1215U  Prozessor, 8 GB RAM, 128 GB Flash, Intel® UHD Graphics, Steel Gray, Google Chrome OS","549,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Chromebook Plus 515"",
        ""CPU"": ""Intel® Core™ i3-1215U"",
        ""RAM"": 8,
        ""disk space"": ""128 GB"",
        ""GPU"": ""Intel® UHD Graphics""
    }
]
```",ACER,Chromebook Plus 515,Intel® Core™ i3-1215U,8,128 GB,Intel® UHD Graphics
"APPLE MacBook Air (2024), MXCT3D/A, Notebook, mit 13,6 Zoll Display, M3 Prozessor, 16 GB RAM, 512 GB SSD, Polarstern, macOS","1759,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Air (2024)"",
        ""CPU"": ""M3"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": null
    }
]
```",APPLE,MacBook Air (2024),M3,16,512 GB,
"ASUS Zenbook 14 OLED UX3405MA-PP239W, Notebook, mit 14 Zoll Display, Intel® Core™ Ultra 7,155H Prozessor, 16 GB RAM, 1 TB SSD, Intel® Arc® GPU, Blau, Windows 11 Home (64 Bit)","1499,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""Zenbook 14 OLED UX3405MA-PP239W"",
        ""CPU"": ""Intel® Core™ Ultra 7,155H"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Arc® GPU""
    }
]
```",ASUS,Zenbook 14 OLED UX3405MA-PP239W,"Intel® Core™ Ultra 7,155H",16,1 TB,Intel® Arc® GPU
"MICROSOFT Surface Laptop Go 3, Notebook, mit 12,45 Zoll Display Touchscreen, Intel® Core™ i5,i5-1235U Prozessor, 8 GB RAM, 256 GB SSD, Intel® Iris® Xe, Sandstein, Windows 11 (64 Bit)","859,99€","```json
[
    {
        ""brand"": ""MICROSOFT"",
        ""model name"": ""Surface Laptop Go 3"",
        ""CPU"": ""Intel® Core™ i5,i5-1235U"",
        ""RAM"": 8,
        ""disk space"": ""256 GB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",MICROSOFT,Surface Laptop Go 3,"Intel® Core™ i5,i5-1235U",8,256 GB,Intel® Iris® Xe
"ACER Chromebook 314 (CB314-2H-K7E8), Chromebook, mit 14,0 Zoll Display, MediaTek Kompanio, 4 GB RAM, 128 GB eMMC, Mediatek Mali-G72, Silver, Google Chrome OS","294,99€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Chromebook 314 (CB314-2H-K7E8)"",
        ""CPU"": ""MediaTek Kompanio"",
        ""RAM"": 4,
        ""disk space"": ""128 GB eMMC"",
        ""GPU"": ""Mediatek Mali-G72""
    }
]
```",ACER,Chromebook 314 (CB314-2H-K7E8),MediaTek Kompanio,4,128 GB eMMC,Mediatek Mali-G72
"ASUS ProArt PX13 HN7306WV-LX017WS, Convertible, mit 13,3 Zoll Display Touchscreen, AMD Ryzen™ AI 9,370 Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Schwarz, Windows 11 Home (64 Bit)","2399,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""ProArt PX13 HN7306WV-LX017WS"",
        ""CPU"": ""AMD Ryzen™ AI 9,370"",
        ""RAM"": 32,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4060""
    }
]
```",ASUS,ProArt PX13 HN7306WV-LX017WS,"AMD Ryzen™ AI 9,370",32,1 TB,NVIDIA GeForce RTX™ 4060
"ACER Aspire 5 (A515-57G-567X) mit Tastaturbeleuchtung, Notebook, mit 15,6 Zoll Display, Intel® Core™ i5,i5-1235U Prozessor, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX™ 2050, Steel Gray, Windows 11 Home (64 Bit)","879,00€","```json
[
    {
        ""brand"": ""ACER"",
        ""model name"": ""Aspire 5 (A515-57G-567X)"",
        ""CPU"": ""Intel® Core™ i5,i5-1235U"",
        ""RAM"": 16,
        ""disk space"": ""512 GB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 2050""
    }
]
```",ACER,Aspire 5 (A515-57G-567X),"Intel® Core™ i5,i5-1235U",16,512 GB,NVIDIA GeForce RTX™ 2050
"ASUS Zenbook 14 OLED UX3405MA-PP665X, Notebook, mit 14 Zoll Display, Intel® Core™ Ultra 9,185H Prozessor, 32 GB RAM, 1 TB SSD, Intel® Arc® GPU, Ponder Blue, Windows 11 Pro (64 Bit)","1629,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""Zenbook 14 OLED UX3405MA-PP665X"",
        ""CPU"": ""Intel® Core™ Ultra 9,185H"",
        ""RAM"": 32,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Arc® GPU""
    }
]
```",ASUS,Zenbook 14 OLED UX3405MA-PP665X,"Intel® Core™ Ultra 9,185H",32,1 TB,Intel® Arc® GPU
"APPLE MacBook Air (2024), MRXR3D/A, Notebook, mit 13,6 Zoll Display, M3 Prozessor, 8 GB RAM, 512 GB SSD, Silber, macOS","1529,00€","```json
[
    {
        ""brand"": ""APPLE"",
        ""model name"": ""MacBook Air (2024)"",
        ""CPU"": ""M3"",
        ""RAM"": 8,
        ""disk space"": ""512 GB"",
        ""GPU"": """"
    }
]
```",APPLE,MacBook Air (2024),M3,8,512 GB,
"GIGABYTE AORUS 16X, Gaming Notebook, mit 16 Zoll Display, Intel® Core™ i7,i7-13650HX  Prozessor, 16 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4070, Midnight Grey, Windows 11 (64 Bit)","1599,00€","```json
[
    {
        ""brand"": ""GIGABYTE"",
        ""model name"": ""AORUS 16X"",
        ""CPU"": ""Intel® Core™ i7-13650HX"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4070""
    }
]
```",GIGABYTE,AORUS 16X,Intel® Core™ i7-13650HX,16,1 TB,NVIDIA GeForce RTX™ 4070
"LENOVO Yoga Slim 7i ProX, Premium Notebook, mit 14,5 Zoll Display, Intel® Evo™ Plattform, Intel® Core™ i5,i5-12500H (Evo) Prozessor, 16 GB RAM, 1 TB SSD, Intel® Iris® Xe, Ultimate Grey, Windows 11 Home (64 Bit)","1312,00€","```json
[
    {
        ""brand"": ""LENOVO"",
        ""model name"": ""Yoga Slim 7i ProX"",
        ""CPU"": ""Intel® Core™ i5-12500H (Evo)"",
        ""RAM"": 16,
        ""disk space"": ""1 TB"",
        ""GPU"": ""Intel® Iris® Xe""
    }
]
```",LENOVO,Yoga Slim 7i ProX,Intel® Core™ i5-12500H (Evo),16,1 TB,Intel® Iris® Xe
"ASUS ROG Zephyrus G14 GA402XV-NC027W, Gaming Notebook, mit 14 Zoll Display, AMD Ryzen™ 9,7940HS  Prozessor, 32 GB RAM, 1 TB SSD, NVIDIA GeForce RTX™ 4060, Weiß, Windows 11 Home (64 Bit)","2799,00€","```json
[
    {
        ""brand"": ""ASUS"",
        ""model name"": ""ROG Zephyrus G14 GA402XV-NC027W"",
        ""CPU"": ""AMD Ryzen™ 9 7940HS"",
        ""RAM"": 32,
        ""disk space"": ""1 TB"",
        ""GPU"": ""NVIDIA GeForce RTX™ 4060""
    }
]
```",ASUS,ROG Zephyrus G14 GA402XV-NC027W,AMD Ryzen™ 9 7940HS,32,1 TB,NVIDIA GeForce RTX™ 4060
